DATA_ID,PRED_ID,DATA_AGGR_CODE,PRED_SOURCE_NAME,PRED_DATABASE_NAME,SAMP_TYPE,TOT_PRED_SAMP_EXAM,TOT_W_FD,PCT_W_FD,TOT_WO_FD,PCT_WO_FD,PRED_DEN,PRED_SEX,PRED_SEX_RATIO,PRED_LIFE_HIST_STAGE,PRED_LEN_TYPE_1,PRED_MIN_LEN_1,PRED_MAX_LEN_1,PRED_MN_LEN_1,PRED_LEN_TYPE_2,PRED_MIN_LEN_2,PRED_MAX_LEN_2,PRED_MN_LEN_2,PRED_LEN_TYPE_3,PRED_MIN_LEN_3,PRED_MAX_LEN_3,PRED_MN_LEN_3,PRED_MIN_AGE,PRED_MAX_AGE,PRED_MN_AGE,PRED_MIN_WT,PRED_MAX_WT,PRED_MN_WT,PRED_TOT_WT,BIOMASS_DEN,STOM_PCT_FULL,STOM_COND_INDEX,TOT_FD_BIOMASS,TOT_FD_VOL,PREDATOR_NOTES,POP_TOT_PRED,POP_PRED_DEN,POP_SEX_RATIO,POP_LIFE_HIST_STAGE,POP_LEN_TYPE,POP_MIN_LEN,POP_MAX_LEN,POP_MN_LEN,POP_MIN_AGE,POP_MAX_AGE,POP_MN_AGE,POP_MIN_WT,POP_MAX_WT,POP_MN_WT,POP_TOT_WT,POP_BIOMASS_DEN,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
MAM_2H,Ttru.31,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,U,NA,NA,TL,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,PO137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.32,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,PO141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.33,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,SP111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.34,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,SP112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.35,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,SP114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.36,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,SP115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.37,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,SP123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.38,None,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,37,37,1,0,0,,NA,NA,NA,TL,1600,2690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
REP_2P,Ccar.1,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,570,570,570,CCW,550,550,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.2,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,675,675,675,CCW,630,630,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.3,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,640,640,640,CCW,610,610,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.4,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,735,735,735,CCW,690,690,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.5,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,580,580,580,CCW,550,550,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.6,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,adult,CCL,935,935,935,CCW,882,882,882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.7,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,680,680,680,CCW,620,620,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.8,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,826,826,826,CCW,782,782,782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.9,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,1000,1000,1000,CCW,930,930,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2710.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.10,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,548,548,548,CCW,508,508,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.11,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,585,585,585,CCW,570,570,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.12,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,633,633,633,CCW,585,585,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.13,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,644,644,644,CCW,610,610,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.14,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,756,756,756,CCW,699,699,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.15,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,775,775,775,CCW,737,737,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.16,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,U,NA,hatchling,CCL,52,52,52,CCW,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.17,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,560,560,560,CCW,540,540,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.18,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,690,690,690,CCW,660,660,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.19,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,650,650,650,CCW,640,640,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.20,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,910,910,910,CCW,830,830,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.21,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,670,670,670,CCW,650,650,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.22,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,670,670,670,CCW,630,630,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.23,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,660,660,660,CCW,630,630,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.24,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,730,730,730,CCW,600,600,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.25,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,600,600,600,CCW,590,590,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.26,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,680,680,680,CCW,665,665,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.27,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,895,895,895,CCW,857,857,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.28,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,900,900,900,CCW,850,850,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.29,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,590,590,590,CCW,565,565,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.30,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,860,860,860,CCW,820,820,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,835.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.31,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,745,745,745,CCW,744,744,744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.32,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,742,742,742,CCW,672,672,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.33,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,710,710,710,CCW,660,660,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.34,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,855,855,855,CCW,740,740,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.35,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,640,640,640,CCW,630,630,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.36,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,900,900,900,CCW,800,800,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.37,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,U,NA,sub-adult,CCL,580,580,580,CCW,530,530,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.38,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,615,615,615,CCW,585,585,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.39,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,510,510,510,CCW,480,480,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.40,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,650,650,650,CCW,640,640,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.41,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,630,630,630,CCW,595,595,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.42,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,610,610,610,CCW,610,610,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.43,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,650,650,650,CCW,640,640,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.44,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,770,770,770,CCW,770,770,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.45,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,adult,CCL,850,850,850,CCW,800,800,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.46,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,535,535,535,CCW,485,485,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.47,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,720,720,720,CCW,660,660,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.48,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,656,656,656,CCW,653,653,653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.49,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,M,NA,sub-adult,CCL,720,720,720,CCW,700,700,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
REP_2P,Ccar.50,Raw,Loggerhead,Caretta caretta,1,1,1,0,0,NA,F,NA,sub-adult,CCL,590,590,590,CCW,570,570,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/31/2017,Theresa Mitchell,
